,Unnamed: 0,TICKER,EMISOR,VENCIMIENTO,AMORTIZACION,CUPON_DE_RENTA,PROX_VENC,VR,COTIZACION,FECH_ULT_COT,RENTA_ANUAL,INT_CORRIDOS_C100vn,YIELD_ANUAL,VALOR_TECNICO_C100vn,PARIDAD_PERC,TIR_ANUAL,DM,PPV
3025,15.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-23,100.0,34000.0,30-Mar-23,Fija=9,2.33,10.7,102.33,84.44,14.17%,3.48,4.08
3026,16.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Sep-23,100.0,26500.0,30-Mar-23,Fija=7,0.06,10.4,100.06,67.31,13.83%,5.81,7.38
3027,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Ene-23,100.0,30700.0,26-Sep-22,Fija=6,1.37,6.07,101.37,98.8,7.80%,0.73,0.76
3028,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Ene-23,100.0,31259.0,26-Sep-22,Fija=7.375,1.37,7.33,101.37,100.59,6.72%,0.77,0.79
3029,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Oct-22,70.0,20100.0,26-Sep-22,Fija=8.75,2.96,9.78,72.96,89.87,21.29%,0.88,1.03
3030,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-Nov-22,100.0,31100.0,26-Sep-22,Tasa fija=6.875,2.54,6.95,102.54,98.94,7.73%,1.47,1.54
3031,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-23,86.7,26200.0,26-Sep-22,Fija=9.5,0.46,9.69,87.16,98.06,12.72%,1.47,1.63
3032,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,30-Ene-23,100.0,23500.0,26-Sep-22,Fija=8.5,1.42,11.3,101.42,75.59,21.45%,2.25,2.58
3033,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Feb-23,100.0,30250.0,26-Sep-22,Fija=8.5,1.23,8.72,101.23,97.48,10.30%,1.61,1.77
3034,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Nov-22,100.0,27300.0,26-Sep-22,Fija=4,0.51,4.52,100.51,88.61,16.54%,1.6,1.8
3035,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Sep-22,100.0,31750.0,26-Sep-22,Fija=10.95,2.68,10.85,102.68,100.88,11.09%,2.97,3.18
3036,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Ene-23,100.0,28500.0,26-Sep-22,Fija=8,1.56,8.75,101.56,91.55,11.09%,3.11,3.38
3037,10.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Oct-22,100.0,35500.0,26-Sep-22,Fija=9.125,3.75,8.14,103.75,111.62,5.44%,2.98,3.14
3038,11.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Mar-23,100.0,29200.0,26-Sep-22,Tasa fija=8.75,0.63,9.25,100.63,94.66,11.52%,2.19,2.53
3039,12.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Dic-22,100.0,21744.0,26-Sep-22,Fija=2.5,0.61,3.56,100.61,70.5,18.23%,3.74,4.55
3040,13.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Sep-22,100.0,19026.0,26-Sep-22,Fija=1.5,0.74,2.45,100.74,61.61,14.86%,5.92,7.76
3041,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-22,100.0,21350.0,8-Jun-22,Fija=6,2.57,6.06,102.57,98.97,7.16%,0.99,1.03
3042,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Jul-22,100.0,21800.0,8-Jun-22,Fija=7.375,2.85,7.32,102.85,100.78,6.72%,1.03,1.06
3043,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Oct-22,70.0,13550.0,8-Jun-22,Fija=8.75,1.12,9.68,71.12,90.59,17.52%,1.19,1.33
3044,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-Nov-22,100.0,20545.0,8-Jun-22,Tasa fija=6.875,0.48,7.07,100.48,97.22,8.64%,1.76,1.84
3045,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Sep-22,100.0,21750.0,8-Jun-22,Fija=9.5,2.43,9.41,102.43,100.97,10.34%,1.52,1.68
3046,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,28-Jul-22,100.0,16900.0,8-Jun-22,Fija=8.5,3.12,11.0,103.12,77.93,19.19%,2.43,2.79
3047,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Ago-22,100.0,21100.0,8-Jun-22,Fija=8.5,2.93,8.73,102.93,97.47,10.11%,1.83,2.0
3048,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Ago-22,100.0,19050.0,8-Jun-22,Fija=4,0.31,4.43,100.31,90.3,13.50%,1.91,2.08
3049,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Jun-22,100.0,22200.0,8-Jun-22,Fija=10.95,2.13,10.59,102.13,103.36,10.28%,3.2,3.42
3050,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Jul-22,100.0,21000.0,8-Jun-22,Fija=8,3.16,8.27,103.16,96.8,9.17%,3.31,3.58
3051,10.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Oct-22,100.0,23430.0,8-Jun-22,Fija=9.125,1.01,8.27,101.01,110.29,6.16%,3.26,3.44
3052,11.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Sep-22,100.0,21000.0,8-Jun-22,Tasa fija=8.75,2.38,8.98,102.38,97.53,10.00%,2.42,2.75
3053,12.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-22,100.0,14600.0,8-Jun-22,Fija=2.5,1.11,3.66,101.11,68.66,17.94%,3.95,4.81
3054,13.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Sep-22,100.0,12685.0,8-Jun-22,Fija=1.5,0.29,2.5,100.29,60.14,14.64%,6.22,8.07
3055,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-22,100.0,22450.0,26-Ene-22,Fija=6,0.37,6.18,100.37,97.15,8.33%,1.34,1.39
3056,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Jul-22,100.0,22200.0,26-Ene-22,Fija=7.375,0.14,7.66,100.14,96.28,10.43%,1.35,1.43
3057,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-22,100.0,21300.0,26-Ene-22,Fija=8.75,2.77,9.75,102.77,90.02,19.35%,1.02,1.24
3058,3.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-22,100.0,22050.0,20-Ene-22,Fija=9.5,3.69,10.32,103.69,92.36,15.63%,1.7,1.98
3059,4.0,YCA6O,YPF Clase XXXIX 2025 ,28-Jul-25,Al Vto.,Sem.,28-Jul-22,100.0,17400.0,26-Ene-22,Fija=8.5,-,11.25,100.0,75.57,19.09%,2.76,3.16
3060,5.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Feb-22,100.0,23400.0,26-Ene-22,Fija=8.5,4.06,8.71,104.06,97.67,9.85%,2.09,2.29
3061,6.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Feb-22,100.0,18300.0,26-Ene-22,Fija=4,0.84,5.09,100.84,78.82,18.99%,2.14,2.41
3062,7.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Mar-22,100.0,23000.0,26-Ene-22,Fija=10.95,0.85,11.06,100.85,99.05,11.71%,3.43,3.72
3063,8.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Jul-22,100.0,22000.0,26-Ene-22,Fija=8,0.22,8.39,100.22,95.34,9.52%,3.65,3.94
3064,9.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Abr-22,100.0,26100.0,26-Ene-22,Fija=9.125,2.23,8.21,102.23,110.89,6.20%,3.48,3.69
3065,10.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-22,100.0,13700.0,26-Ene-22,Fija=2.5,0.19,4.22,100.19,59.39,20.35%,4.18,5.18
3066,11.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-22,100.0,11200.0,26-Ene-22,Fija=1.5,0.49,3.12,100.49,48.41,17.68%,6.1,8.39
3067,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-22,100.0,20500.0,4-Ene-22,Fija=6,-,6.02,100.0,99.64,6.37%,1.39,1.44
3068,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Ene-22,100.0,21350.0,4-Ene-22,Fija=7.375,3.38,7.35,103.38,100.38,7.25%,1.38,1.44
3069,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-22,100.0,18900.0,4-Ene-22,Fija=8.75,2.24,9.76,102.24,89.85,18.98%,1.08,1.3
3070,3.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-22,100.0,21000.0,3-Ene-22,Fija=9.5,3.11,9.6,103.11,98.99,11.33%,1.83,2.04
3071,4.0,YCA6O,YPF Clase XXXIX 2025 ,28-Jul-25,Al Vto.,Sem.,28-Ene-22,100.0,16800.0,4-Ene-22,Fija=8.5,3.73,10.91,103.73,78.72,17.74%,2.67,3.07
3072,5.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Feb-22,100.0,21090.0,4-Ene-22,Fija=8.5,3.54,8.59,103.54,99.0,9.16%,2.16,2.35
3073,6.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Feb-22,100.0,17300.0,4-Ene-22,Fija=4,0.60,4.79,100.6,83.58,15.61%,2.24,2.47
3074,7.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Mar-22,100.0,21148.0,4-Ene-22,Fija=10.95,0.18,10.67,100.18,102.6,10.62%,3.51,3.78
3075,8.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Abr-22,100.0,23650.0,4-Ene-22,Fija=9.125,1.67,8.06,101.67,113.06,5.69%,3.55,3.75
3076,9.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-22,100.0,13979.5,4-Ene-22,Fija=2.5,0.04,3.68,100.04,67.92,16.74%,4.39,5.23
3077,10.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-22,100.0,10500.0,4-Ene-22,Fija=1.5,0.40,2.96,100.4,50.83,16.68%,6.28,8.45
3078,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Ene-23,100.0,30150.0,25-Ago-22,Fija=6,0.88,5.94,100.88,100.99,4.85%,0.82,0.84
3079,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Ene-23,100.0,30600.0,25-Ago-22,Fija=7.375,0.78,7.19,100.78,102.6,4.40%,0.86,0.88
3080,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Oct-22,70.0,19050.0,25-Ago-22,Fija=8.75,2.47,9.89,72.47,88.83,21.59%,0.96,1.11
3081,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-Nov-22,100.0,30100.0,25-Ago-22,Tasa fija=6.875,1.99,6.89,101.99,99.73,7.16%,1.56,1.62
3082,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Sep-22,100.0,30700.0,25-Ago-22,Fija=9.5,4.51,9.57,104.51,99.26,11.83%,1.29,1.46
3083,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,30-Ene-23,100.0,22200.0,25-Ago-22,Fija=8.5,0.73,11.44,100.73,74.47,21.72%,2.32,2.66
3084,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Feb-23,100.0,29000.0,25-Ago-22,Fija=8.5,0.54,8.72,100.54,97.46,10.24%,1.69,1.85
3085,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Nov-22,100.0,26350.0,25-Ago-22,Fija=4,0.19,4.5,100.19,88.87,15.72%,1.69,1.88
3086,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Sep-22,100.0,30250.0,25-Ago-22,Fija=10.95,1.79,10.9,101.79,100.41,11.25%,3.05,3.27
3087,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Ene-23,100.0,27500.0,25-Ago-22,Fija=8,0.91,8.69,100.91,92.08,10.83%,3.19,3.46
3088,10.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Oct-22,100.0,35000.0,25-Ago-22,Fija=9.125,3.02,7.92,103.02,114.8,4.60%,3.09,3.22
3089,11.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Sep-22,100.0,30000.0,25-Ago-22,Tasa fija=8.75,4.30,9.01,104.3,97.19,10.27%,2.2,2.53
3090,12.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Dic-22,100.0,20073.0,25-Ago-22,Fija=2.5,0.41,3.71,100.41,67.55,19.12%,3.77,4.64
3091,13.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Sep-22,100.0,18100.0,25-Ago-22,Fija=1.5,0.62,2.48,100.62,60.78,14.92%,5.99,7.85
3092,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-22,100.0,19100.0,10-Mar-22,Fija=6,1.13,6.16,101.13,97.43,8.27%,1.22,1.27
3093,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Jul-22,100.0,19200.0,10-Mar-22,Fija=7.375,1.09,7.53,101.09,97.99,9.19%,1.24,1.3
3094,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-22,100.0,19400.0,10-Mar-22,Fija=8.75,3.89,9.1,103.89,96.34,12.86%,0.97,1.12
3095,3.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Sep-22,100.0,19000.0,10-Mar-22,Fija=9.5,0.16,9.71,100.16,97.86,12.15%,1.72,1.93
3096,4.0,YCA6O,YPF Clase XXXIX 2025 ,28-Jul-25,Al Vto.,Sem.,28-Jul-22,100.0,16000.0,10-Mar-22,Fija=8.5,1.09,10.44,101.09,81.66,16.39%,2.7,3.03
3097,5.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Ago-22,100.0,19390.0,10-Mar-22,Fija=8.5,0.90,8.57,100.9,99.14,9.09%,2.08,2.24
3098,6.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-May-22,100.0,16900.0,10-Mar-22,Fija=4,0.36,4.61,100.36,86.88,14.48%,2.1,2.31
3099,7.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Mar-22,100.0,20050.0,10-Mar-22,Fija=10.95,2.25,10.82,102.25,101.16,11.02%,3.33,3.6
3100,8.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Jul-22,100.0,19150.0,10-Mar-22,Fija=8,1.24,8.2,101.24,97.58,8.86%,3.55,3.82
3101,9.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Abr-22,100.0,21500.0,10-Mar-22,Fija=9.125,3.40,8.49,103.4,107.27,7.10%,3.33,3.57
3102,10.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-22,100.0,13800.0,10-Mar-22,Fija=2.5,0.51,3.54,100.51,70.83,16.27%,4.25,5.06
3103,11.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-22,100.0,12600.0,10-Mar-22,Fija=1.5,0.68,2.33,100.68,64.56,13.07%,6.57,8.27
3104,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Ene-23,100.0,31000.0,4-Oct-22,Fija=6,1.50,6.08,101.5,98.77,7.90%,0.71,0.73
3105,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Ene-23,100.0,31000.0,4-Oct-22,Fija=7.375,1.54,7.47,101.54,98.73,9.31%,0.74,0.77
3106,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-23,70.0,19000.0,4-Oct-22,Fija=8.75,0.03,9.97,70.03,87.73,23.93%,0.89,1.05
3107,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-Nov-22,100.0,30450.0,4-Oct-22,Tasa fija=6.875,2.69,7.18,102.69,95.89,10.00%,1.44,1.52
3108,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-23,86.7,26510.0,4-Oct-22,Fija=9.5,0.64,9.68,87.34,98.16,12.69%,1.45,1.61
3109,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,30-Ene-23,100.0,22840.0,4-Oct-22,Fija=8.5,1.61,11.76,101.61,72.69,23.51%,2.2,2.56
3110,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Feb-23,100.0,30100.0,4-Oct-22,Fija=8.5,1.42,8.86,101.42,95.98,11.35%,1.58,1.75
3111,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Nov-22,100.0,27050.0,4-Oct-22,Fija=4,0.60,4.6,100.6,86.95,18.06%,1.56,1.78
3112,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Dic-22,100.0,30980.0,4-Oct-22,Fija=10.95,0.18,10.95,100.18,100.0,11.40%,3.02,3.22
3113,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Ene-23,100.0,27900.0,4-Oct-22,Fija=8,1.73,9.04,101.73,88.69,12.20%,3.06,3.36
3114,10.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Oct-22,100.0,34000.0,4-Oct-22,Fija=9.125,3.95,8.61,103.95,105.77,7.30%,2.91,3.12
3115,11.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Mar-23,100.0,29549.0,4-Oct-22,Tasa fija=8.75,0.83,9.24,100.83,94.77,11.48%,2.17,2.51
3116,12.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Dic-22,100.0,20400.0,4-Oct-22,Fija=2.5,0.67,3.83,100.67,65.53,20.49%,3.62,4.53
3117,13.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-23,100.0,17650.0,4-Oct-22,Fija=1.5,0.03,2.63,100.03,57.06,16.22%,5.81,7.78
3132,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-23,100.0,36917.0,7-Feb-23,Fija=6,0.62,5.99,100.62,100.11,5.87%,0.38,0.39
3133,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Jul-23,100.0,37000.0,9-Feb-23,Fija=7.375,0.45,7.34,100.45,100.5,6.38%,0.42,0.43
3134,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-23,70.0,25797.0,9-Feb-23,Fija=8.75,2.19,8.98,72.19,97.49,13.17%,0.62,0.7
3135,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-May-23,100.0,36500.0,9-Feb-23,Tasa fija=6.875,1.68,7.02,101.68,97.94,8.87%,1.15,1.21
3136,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-23,86.7,33800.0,9-Feb-23,Fija=9.5,3.55,9.29,90.25,102.19,9.85%,1.14,1.26
3137,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,28-Jul-23,100.0,33476.0,9-Feb-23,Fija=8.5,0.31,9.34,100.31,91.06,13.33%,2.11,2.28
3138,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Ago-23,97.0,35490.0,9-Feb-23,Fija=8.5,0.16,8.53,97.16,99.66,8.95%,1.37,1.48
3139,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-May-23,92.31,33750.0,9-Feb-23,Fija=9,0.02,9.02,92.33,99.73,9.51%,1.46,1.56
3140,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Mar-23,100.0,38299.0,9-Feb-23,Fija=10.95,1.31,10.61,101.31,103.15,10.21%,2.77,2.93
3141,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Jul-23,100.0,35290.0,9-Feb-23,Fija=8,0.56,8.36,100.56,95.75,9.72%,2.9,3.1
3142,10.0,MGC9O,O.N. PAMPA ENERGIA CLASE 9 EN U$S ,8-Dic-26,3-Anual,Sem.,8-Jun-23,100.0,39650.0,9-Feb-23,Tasa fija.=9.5,1.72,8.92,101.72,106.36,7.04%,2.42,2.57
3143,11.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Abr-23,100.0,42268.0,9-Feb-23,Fija=9.125,2.61,8.1,102.61,112.39,4.85%,2.75,2.87
3144,12.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Mar-23,100.0,37745.0,9-Feb-23,Tasa fija=8.75,3.91,8.83,103.91,99.1,9.44%,1.88,2.16
3145,13.0,RCCJO,ARCOR S.A.I.C CLASE XVIII EN U$S ,9-Oct-27,7-Sem,Sem.,9-Abr-23,100.0,39000.0,9-Feb-23,Tasa fija.=8.25,2.15,7.91,102.15,104.16,6.83%,2.68,2.86
3146,14.0,IRCFO,IRSA CLASE XIV EN U$S ,22-Jun-28,5-Anual,Sem.,22-Jun-23,100.0,37100.0,9-Feb-23,Tasa fija.=8.75,1.24,8.75,101.24,99.98,8.95%,2.93,3.28
3147,15.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-23,100.0,33200.0,9-Feb-23,Fija=9,1.08,10.06,101.08,89.62,12.28%,3.68,4.21
3148,16.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-23,100.0,28100.0,9-Feb-23,Fija=7,1.21,9.28,101.21,75.75,11.74%,6.0,7.42
3149,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Ene-23,100.0,30300.0,2-Nov-22,Fija=6,1.97,6.12,101.97,98.01,9.42%,0.62,0.65
3150,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Ene-23,100.0,31000.0,2-Nov-22,Fija=7.375,2.11,7.37,102.11,100.13,7.33%,0.67,0.69
3151,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-23,70.0,19200.0,2-Nov-22,Fija=8.75,0.51,9.75,70.51,89.81,22.18%,0.83,0.97
3152,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-Nov-22,100.0,30368.0,2-Nov-22,Tasa fija=6.875,3.23,7.09,103.23,97.03,9.28%,1.37,1.44
3153,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-23,86.7,25700.0,2-Nov-22,Fija=9.5,1.28,9.87,87.98,96.34,14.31%,1.36,1.53
3154,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,30-Ene-23,100.0,23925.0,2-Nov-22,Fija=8.5,2.27,11.09,102.27,77.16,20.98%,2.16,2.48
3155,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Feb-23,100.0,29475.0,2-Nov-22,Fija=8.5,2.08,8.93,102.08,95.24,12.04%,1.49,1.67
3156,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Nov-22,100.0,27400.0,2-Nov-22,Fija=4,0.91,4.47,100.91,89.56,16.60%,1.5,1.7
3157,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Dic-22,100.0,30400.0,2-Nov-22,Fija=10.95,1.03,11.03,101.03,99.24,11.69%,2.94,3.15
3158,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Ene-23,100.0,27365.0,2-Nov-22,Fija=8,2.36,9.1,102.36,88.18,12.51%,2.98,3.28
